,_id,ValueID,value,timeStamp
0,5dee34f48e15b32360d6e90e,12430012063.Energy_Savings.Active_Power_Z1,-18.651,2019-12-09 11:49:28.261
1,5dee34f48e15b32360d6e910,12430012063.Energy_Savings.Active_Power_Spindle1,-38.35,2019-12-09 11:49:28.263
2,5dee34f48e15b32360d6e90f,12430012063.Z1_Axis.Actual_Power,3.0,2019-12-09 11:49:28.263
3,5dee34f48e15b32360d6e915,12430012063.Main_Spindle.Actual_Position_MCS,258.66,2019-12-09 11:49:28.411
4,5dee34f48e15b32360d6e916,12430012063.Z1_Axis.Actual_Feed_Rate,-3200.0,2019-12-09 11:49:28.412
5,5dee34f48e15b32360d6e918,12430012063.Z1_Axis.Actual_Position_MCS,-210.74,2019-12-09 11:49:28.413
6,5dee34f48e15b32360d6e919,12430012063.Energy_Savings.Active_Power_Z1,-130.556,2019-12-09 11:49:28.414
7,5dee34f48e15b32360d6e91a,12430012063.Z1_Axis.Actual_Power,10.0,2019-12-09 11:49:28.429
8,5dee34f48e15b32360d6e91b,12430012063.Energy_Savings.Active_Power_Spindle1,-57.524,2019-12-09 11:49:28.430
9,5dee34f48e15b32360d6e91f,12430012063.Main_Spindle.Actual_Power,1.0,2019-12-09 11:49:28.437
10,5dee34f48e15b32360d6e920,12430012063.Tool_Control_Center.Bending_Moment,2.0,2019-12-09 11:49:28.438
11,5dee34f48e15b32360d6e921,12430012063.Main_Spindle.MPC_Veff_Total,2.0,2019-12-09 11:49:28.509
12,5dee34f48e15b32360d6e922,12430012063.Tool_Control_Center.Symmetry,0.44,2019-12-09 11:49:28.510
13,5dee34f48e15b32360d6e923,12430012063.Main_Spindle.Actual_Speed_Rate,951.0,2019-12-09 11:49:28.581
14,5dee34f48e15b32360d6e924,12430012063.Main_Spindle.Actual_Position_MCS,323.47,2019-12-09 11:49:28.582
15,5dee34f48e15b32360d6e925,12430012063.Z1_Axis.Actual_Position_MCS,-221.41,2019-12-09 11:49:28.584
16,5dee34f48e15b32360d6e926,12430012063.Energy_Savings.Active_Power_Z1,-128.691,2019-12-09 11:49:28.585
17,5dee34f48e15b32360d6e927,12430012063.Y1_Axis.Actual_Power,1.0,2019-12-09 11:49:28.586
18,5dee34f48e15b32360d6e929,12430012063.Energy_Savings.Active_Power_Spindle1,38.35,2019-12-09 11:49:28.587
